Total,Artist,Title,Country
"217,950",Sophie Ellis,Bextor - Murder On The Dancefloor,country/lt_daily_totals.html
"1,172,263",Jessica Shy,Pasaka (w/ Elayork),country/lt_daily_totals.html
"544,615",Travis Scott,FE!N,country/lt_daily_totals.html
"1,014,725",The Weeknd,"Popular (w/ Playboi Carti, Madonna)",country/lt_daily_totals.html
"260,402",Artemas,if u think i'm pretty,country/lt_daily_totals.html
"1,459,225",Jovani,"Iš Lėto Leidžiasi Saulė (w/ Karališka Erdvė, Remis Retro)",country/lt_daily_totals.html
"3,216,346",Jessica Shy,Šokam Lėtai,country/lt_daily_totals.html
"2,617,631",Miley Cyrus,Flowers,country/lt_daily_totals.html
"49,407",ba.,LAIKAI MANE,country/lt_daily_totals.html
"727,036",Mitski,My Love Mine All Mine,country/lt_daily_totals.html
"190,312",Ariana Grande,"yes, and?",country/lt_daily_totals.html
"622,959",ba.,PAŽADAI,country/lt_daily_totals.html
"111,315",Natasha Bedingfield,Unwritten,country/lt_daily_totals.html
"1,318,544",Doja Cat,Paint The Town Red,country/lt_daily_totals.html
"601,950",Evgenya Redko,Patogu,country/lt_daily_totals.html
"851,904",The Kolors,ITALODISCO,country/lt_daily_totals.html
"607,669",Drake,IDGAF (w/ Yeat),country/lt_daily_totals.html
"3,448,666",Jessica Shy,Tyliai Pakuždėk (w/ Nombeko Auguste),country/lt_daily_totals.html
"1,497,097",Jessica Shy,Nieko Nieko,country/lt_daily_totals.html
"277,857",A$AP Rocky,"I Smoked Away My Brain (I'm God x Demons Mashup) (w/ Imogen Heap, Clams Casino)",country/lt_daily_totals.html
"1,651,334",David Kushner,Daylight,country/lt_daily_totals.html
"370,441",Travis Scott,MY EYES,country/lt_daily_totals.html
"1,006,852",Proflame,NUOTYKIS,country/lt_daily_totals.html
"193,379",Ace of Base,Happy Nation,country/lt_daily_totals.html
"971,935",Frank Ocean,Pink + White,country/lt_daily_totals.html
"2,037,702",Arctic Monkeys,I Wanna Be Yours,country/lt_daily_totals.html
"2,198,801",Jessica Shy,Stadionai (w/ Rokas),country/lt_daily_totals.html
"705,823",Vaidas Baumila,Bum ajajai,country/lt_daily_totals.html
"809,816",Kanye West,Heartless,country/lt_daily_totals.html
"466,242",Travis Scott,I KNOW ?,country/lt_daily_totals.html
"22,309",YG Marley,Praise Jah In The Moonlight,country/lt_daily_totals.html
"81,426",Lilithzplug,CLEARED - Remix,country/lt_daily_totals.html
"1,296,698",Kanye West,Flashing Lights (w/ Dwele),country/lt_daily_totals.html
"4,010,601",Justinas Jarutis,Rugpjūtis (w/ Jessica Shy),country/lt_daily_totals.html
"352,004",Sel,Perlai,country/lt_daily_totals.html
"928,032",Gunna,fukumean,country/lt_daily_totals.html
"1,632,982",Peggy Gou,(It Goes Like) Nanana - Edit,country/lt_daily_totals.html
"534,922",Sel,Nes Aš Tik Vėjas,country/lt_daily_totals.html
"19,995",Shy Smith,Soaked,country/lt_daily_totals.html
"83,674",Ofenbach,Overdrive (w/ Norma Jean Martine),country/lt_daily_totals.html
"361,685",JID,"Surround Sound (w/ 21 Savage, Baby Tate)",country/lt_daily_totals.html
"217,014",Biplan,Kino filmai 2015 (w/ Agnė Ditkovskytė),country/lt_daily_totals.html
"1,592,214",The Weeknd,Stargirl Interlude (w/ Lana Del Rey),country/lt_daily_totals.html
"3,204",¥$,"Talking / Once Again (w/ Kanye West, Ty Dolla $ign, North West)",country/lt_daily_totals.html
"3,199",Madison Beer,Make You Mine,country/lt_daily_totals.html
"143,411",Drake,"Rich Baby Daddy (w/ Sexyy Red, SZA)",country/lt_daily_totals.html
"924,180",Vaidas Baumila,Myliu,country/lt_daily_totals.html
"238,733",GJan,Atidaviau Tau Viską,country/lt_daily_totals.html
"32,219",Ицык Цыпер,Дымок (w/ Игорь Цыба),country/lt_daily_totals.html
"944,742",TV Girl,Not Allowed,country/lt_daily_totals.html
"933,384",Adrina,Ko Tau Reikia (w/ Hypocrite),country/lt_daily_totals.html
"69,830",LXNGVX,Montagem Mysterious Game,country/lt_daily_totals.html
"731,206",OG Version,Dealas,country/lt_daily_totals.html
"1,104,128",TV Girl,Lovers Rock,country/lt_daily_totals.html
"902,293",Furytto,Atvirai,country/lt_daily_totals.html
"1,275,740",Vance Joy,Riptide,country/lt_daily_totals.html
"5,357",Mahmood,TUTA GOLD,country/lt_daily_totals.html
"554,418",Jung Kook,Standing Next to You,country/lt_daily_totals.html
"1,064,180",Metro Boomin,"Too Many Nights (w/ Future, Don Toliver)",country/lt_daily_totals.html
"873,325",Dua Lipa,Dance The Night (From Barbie The Album),country/lt_daily_totals.html
"1,255,191",Jung Kook,Seven (w/ Latto),country/lt_daily_totals.html
"203,212",ba.,Sugebėt Pasikeist - Bonus Track,country/lt_daily_totals.html
"1,055,081",Matt Sassari,Give It To Me - Full Vocal Mix,country/lt_daily_totals.html
"228,310",Kanye West,Father Stretch My Hands Pt. 1,country/lt_daily_totals.html
"1,216,503",Tory Lanez,The Color Violet,country/lt_daily_totals.html
"1,926,295",Cigarettes After Sex,Apocalypse,country/lt_daily_totals.html
"421,307",Tyla,Water,country/lt_daily_totals.html
"63,390",SHOWER,Impossible,country/lt_daily_totals.html
"1,595,138",Remis Retro,Panelė Verta Milijono (w/ YVA),country/lt_daily_totals.html
"31,512",ba.,Ramunė pt.1,country/lt_daily_totals.html
"223,922",Kanye West,Runaway (w/ Pusha T),country/lt_daily_totals.html
"586,275",Taylor Swift,Cruel Summer,country/lt_daily_totals.html
"304,249",Empire of the Sun,We Are The People,country/lt_daily_totals.html
"1,450,382",Hotel Ugly,Shut up My Moms Calling,country/lt_daily_totals.html
"2,413,729",Arctic Monkeys,Why'd You Only Call Me When You're High?,country/lt_daily_totals.html
"1,252,595",Jessica Shy,Žiburiai,country/lt_daily_totals.html
"1,111,327",TV Girl,Cigarettes out the Window,country/lt_daily_totals.html
"1,995,815",The Weeknd,Starboy (w/ Daft Punk),country/lt_daily_totals.html
"52,670",Jazzu,Viskas puiku (w/ Gamka),country/lt_daily_totals.html
"615,186",Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",country/lt_daily_totals.html
"1,090,363","Tyler, The Creator",See You Again (w/ Kali Uchis),country/lt_daily_totals.html
"936,828",Drake,"One Dance (w/ Wizkid, Kyla)",country/lt_daily_totals.html
"3,470,410",The Neighbourhood,Sweater Weather,country/lt_daily_totals.html
"156,601",Fred again..,leavemealone (w/ Baby Keem),country/lt_daily_totals.html
"1,101,533",Jessica Shy,Viskas Ką Turiu,country/lt_daily_totals.html
"3,867,327",Harry Styles,As It Was,country/lt_daily_totals.html
